Round 246: Acc: 0.75000	 Loss: 0.56263	 Msg_len: 20.000	 Edit_Dist: 20 
Round 247: Acc: 0.75700	 Loss: 0.55466	 Msg_len: 20.000	 Edit_Dist: 20 
Round 248: Acc: 0.75000	 Loss: 0.56255	 Msg_len: 20.000	 Edit_Dist: 20 
Round 249: Acc: 0.75100	 Loss: 0.56161	 Msg_len: 20.000	 Edit_Dist: 20 
Round 250: Acc: 0.75900	 Loss: 0.55244	 Msg_len: 20.000	 Edit_Dist: 20 
Round 251: Acc: 0.75100	 Loss: 0.56132	 Msg_len: 20.000	 Edit_Dist: 20 
Round 252: Acc: 0.75300	 Loss: 0.55916	 Msg_len: 20.000	 Edit_Dist: 20 
Round 253: Acc: 0.75600	 Loss: 0.55575	 Msg_len: 20.000	 Edit_Dist: 20 
Round 254: Acc: 0.75400	 Loss: 0.55810	 Msg_len: 20.000	 Edit_Dist: 20 
Round 255: Acc: 0.75400	 Loss: 0.55802	 Msg_len: 20.000	 Edit_Dist: 20 
Round 256: Acc: 0.75400	 Loss: 0.55801	 Msg_len: 20.000	 Edit_Dist: 20 
Round 257: Acc: 0.75300	 Loss: 0.55921	 Msg_len: 20.000	 Edit_Dist: 20 
Round 258: Acc: 0.75300	 Loss: 0.55918	 Msg_len: 20.000	 Edit_Dist: 20 
Round 259: Acc: 0.75100	 Loss: 0.56123	 Msg_len: 20.000	 Edit_Dist: 20 
Round 260: Acc: 0.75600	 Loss: 0.55553	 Msg_len: 20.000	 Edit_Dist: 20 
Round 261: Acc: 0.75300	 Loss: 0.55937	 Msg_len: 20.000	 Edit_Dist: 20 
Round 262: Acc: 0.75000	 Loss: 0.56242	 Msg_len: 20.000	 Edit_Dist: 20 
Round 263: Acc: 0.74700	 Loss: 0.56590	 Msg_len: 20.000	 Edit_Dist: 20 
Round 264: Acc: 0.75900	 Loss: 0.55222	 Msg_len: 20.000	 Edit_Dist: 20 
Round 265: Acc: 0.75100	 Loss: 0.56131	 Msg_len: 20.000	 Edit_Dist: 20 
Round 266: Acc: 0.74900	 Loss: 0.56348	 Msg_len: 20.000	 Edit_Dist: 20 
Round 267: Acc: 0.75300	 Loss: 0.55921	 Msg_len: 20.000	 Edit_Dist: 20 
Round 268: Acc: 0.74700	 Loss: 0.56570	 Msg_len: 20.000	 Edit_Dist: 20 
Round 269: Acc: 0.75500	 Loss: 0.55564	 Msg_len: 20.000	 Edit_Dist: 20 
Round 270: Acc: 0.75600	 Loss: 0.55545	 Msg_len: 20.000	 Edit_Dist: 20 
Round 271: Acc: 0.75300	 Loss: 0.55922	 Msg_len: 20.000	 Edit_Dist: 20 
Round 272: Acc: 0.75600	 Loss: 0.55652	 Msg_len: 20.000	 Edit_Dist: 20 
Round 273: Acc: 0.75300	 Loss: 0.55896	 Msg_len: 20.000	 Edit_Dist: 20 
Round 274: Acc: 0.75400	 Loss: 0.55781	 Msg_len: 20.000	 Edit_Dist: 20 
